index,label_en,label_zh,r,g,b,a
777,Superior occipital sulcus inferior RH,枕上沟下部（右半球）,174,92,242,255
778,Inferior frontal sulcus posterior RH,额下沟后部（右半球）,175,92,242,255
779,Circular sulcus of the insula posterior RH,环沟后部（右半球）,175,92,242,255
780,Lingual gyrus middle,舌回中部,176,92,242,255
781,Superior temporal gyrus posterior RH,颞上回后部（右半球）,177,92,242,255
782,Precuneus antero-inferior RH,楔前叶前下部（右半球）,178,92,242,255
783,Precentral gyrus superior RH,中央前回上部（右半球）,179,92,242,255
785,Corticospinal tract superior RH,皮质脊髓束上部（右半球）,181,92,242,255
786,Inferior temporal sulcus posterior RH,颞下沟后部（右半球）,182,92,242,255
787,Dorsomedial prefrontal cortex antero-superior RH,内侧皮层前上部右侧,182,92,242,255
788,Middle frontal sulcus middle LH,额中沟中部（左半球）,183,92,242,255
789,Lingual gyrus mid-posterior LH,舌回后中部（左半球）,184,92,242,255
790,Lateral fissure anterior LH,外侧沟前部（左半球）,185,92,242,255
791,Arcuate fasciculus middle LH,弓状束中部（左半球）,186,92,242,255
792,Superior temporal gyrus middle LH,颞上回中部（左半球）,187,92,242,255
793,Posterior insula inferior LH,后脑岛下部（左半球）,188,92,242,255
794,Lunate sulcus inferior LH,月状沟下部（左半球）,189,92,242,255
795,Occipitotemporal sulcus anterior RH,枕颞沟前部（右半球）,190,92,242,255
796,Inferior frontal gyrus middle LH,额下回（左半球）,190,92,242,255
797,Precentral gyrus superior and superior frontal gyrus RH,中央前回上部额上回（右半球）,191,92,242,255
798,Ventral striatum RH,腹侧,192,92,242,255
799,Superior parietal lobule antero-inferior RH,顶上小叶前下部（右半球）,193,92,242,255
800,Fornix antero-superior,穹窿前上部,194,92,242,255
801,Calcarine sulcus anterior,距状沟前部,195,92,242,255
802,Superior frontal gyrus posterior lateral LH,额上回后外侧部（左半球）,196,92,242,255
803,Superior frontal sulcus posterior LH,额上沟后上部（左半球）,197,92,242,255
804,Lateral orbital gyrus RH,外侧眶回（右半球）,197,92,242,255
805,Cerebrospinal fluid (between superior occipital gyrus and skull),脑脊液（枕上回与颅骨间）,198,92,242,255
806,Middle frontal gyrus mid-anterior superior RH,额中回前中上部（右半球）,199,92,242,255
807,Corpus callosum posterior body radiation RH,胼胝体后体部（右半球）,200,92,242,255
808,Corticospinal tract superior,皮质脊髓束上部,201,92,242,255
809,Lateral fissure posterior limb superior RH,外侧沟后肢上部（右半球）,202,92,242,255
810,Superior parietal lobule postero-superior LH,顶上小叶后上部（左半球）,203,92,242,255
811,Superior parietal sulcus inferior LH,顶上沟下部（左半球）,204,92,242,255
812,Pons inferior,脑桥下部,204,92,242,255
813,Intraparietal sulcus inferior RH,顶内沟下部（右半球）,205,92,242,255
814,Anterior occipital sulcus LH,前枕沟（左半球）,206,92,242,255
816,Arcuate fasciculus middle RH,弓状束中部（右半球）,208,92,242,255
817,Occipital pole inferior lateral RH,枕极下部（右半球）,209,92,242,255
818,Inferior occipital sulcus inferior RH,枕下沟下部（右半球）,210,92,242,255
819,Cerebrospinal fluid (between middle frontal gyrus posterior and skull LH),脑脊液（额中回后部与颅骨间，左半球）,211,92,242,255
820,Suborbital sulcus LH,眶下沟（左半球）,212,92,242,255
821,Parietal operculum posterior RH,顶叶岛盖后部（右半球）,212,92,242,255
822,Lingual gyrus anterior RH,舌回前部（右半球）,213,92,242,255
823,Occipitotemporal gyrus anterior LH,枕颞回前部（左半球）,214,92,242,255
824,Subcentral gyrus anterior RH,中央下回前部（右半球）,215,92,242,255
825,Cerebellum Crus I anterior LH,小脑 Crus I 前部（左半球）,216,92,242,255
826,Parieto-occipital sulcus postero-superior RH,顶枕沟后上部（右半球）,217,92,242,255
827,Temporal pole inferior,颞极,218,92,242,255
828,Superior temporal sulcus anterior LH,颞上沟前部（左半球）,219,92,242,255
829,Forceps major anterior RH,大钳前部（右半球）,219,92,242,255
830,Heschl’s gyrus inferior LH,Heschl回下部（左半球）,220,92,242,255
831,Middle frontal gyrus postero-superior LH,额中回上部（左半球）,221,92,242,255
832,Precuneus posterior RH,楔前叶后部（右半球）,222,92,242,255
833,Calcarine sulcus mid-anterior,距状沟前中部,223,92,242,255
834,Middle frontal sulcus mid-anterior LH,额中沟前中部（左半球）,224,92,242,255
835,Anterior corona radiata superior RH,前辐射冠上部（右半球）,225,92,242,255
836,Cerebellum Crus I,小脑 Crus I,226,92,242,255
837,Frontoparietal operculum LH,额顶岛盖（左半球）,226,92,242,255
838,Posterior cingulate cortex antero-inferior,后部扣带皮层前下部,227,92,242,255
839,Retrocalcarine cortex LH,距旁皮层（左半球）,228,92,242,255
840,Anterior orbital gyrus medial,前眶回内侧部,229,92,242,255
841,Posterior orbital gyrus RH,后眶回（右半球）,230,92,242,255
842,Precentral gyrus superior LH,中央前回上部（左半球）,231,92,242,255
843,Callosomarginal sulcus mid-inferior,胼胝体缘沟中下部,232,92,242,255
844,Middle frontal sulcus inferior LH,额中沟下部（左半球）,233,92,242,255
845,Precentral sulcus inferior RH,中央前沟下部（右半球）,234,92,242,255
846,Cuneus superior,楔叶上部,234,92,242,255
847,Postcentral gyrus superior RH,中央后回上部（右半球）,235,92,242,255
848,Paracingulate sulcus superior RH,扣带旁沟上部（右半球）,236,92,242,255
849,Parieto-occipital sulcus,顶枕沟,237,92,242,255
850,Angular sulcus mid-posterior RH,角沟后中部（右半球）,238,92,242,255
851,Putamen anterior LH,壳核前部（左半球）,239,92,242,255
852,Angular gyrus antero-inferior LH,角回前下部（左半球）,240,92,242,255
853,Superior longitudinal fasciculus III posterior RH,上纵束 III 后部（右半球）,241,92,242,255
854,Supramarginal gyrus postero-inferior LH,缘上回后下部（左半球）,241,92,242,255
855,Inferior temporal sulcus mid-anterior LH,颞下沟前中部（左半球）,242,92,241,255
856,Superior frontal sulcus anterior LH,额上沟前部（左半球）,242,92,240,255
857,Cerebellum IV LH,小脑 IV 叶（左半球）,242,92,239,255
858,Anterior occipital sulcus posterior RH,前枕沟后部（右半球）,242,92,239,255
859,Circular sulcus of the insula antero-superior LH,环沟上部（左半球）,242,92,238,255
860,Precuneus antero-superior LH,楔前叶前上部（左半球）,242,92,237,255
861,Anterior corona radiata mid-inferior LH,前辐射冠中下部（左半球）,242,92,236,255
863,Lateral occipital cortex mid-superior RH,外侧枕叶皮层中上部（右半球）,242,92,234,255
864,Paracentral sulcus inferior,旁中央沟下部,242,92,233,255
865,Precuneus postero-inferior LH,楔前叶后下部（左半球）,242,92,232,255
866,Intraparietal sulcus mid-anterior LH,顶内沟前中部（左半球）,242,92,231,255
867,Subparietal sulcus inferior RH,顶下沟下部（右半球）,242,92,231,255
868,Middle parts of postcentral gyrus and precentral gyrus RH,中央前回中部（右半球）,242,92,230,255
869,Paracingulate gyrus middle,扣带旁回中部,242,92,229,255
870,Precentral sulcus inferior LH,中央前沟下部（左半球）,242,92,228,255
871,Inferior longitudinal fasciculus anterior,下纵束前部,242,92,227,255
872,Corpus callosum splenium RH,胼胝体压部（右半球）,242,92,226,255
874,Hippocampus middle RH,海马中部,242,92,224,255
875,Pars orbitalis RH,眶部（右半球）,242,92,224,255
876,Forceps minor posterior LH,小钳后部（左半球）,242,92,223,255
877,Hippocampus anterior LH,海马前部,242,92,222,255
878,Superior parietal sulcus mid-inferior LH,顶上沟中下部（左半球）,242,92,221,255
879,Middle frontal sulcus middle RH,额中沟中部（右半球）,242,92,220,255
880,Ventromedial prefrontal cortex antero-inferior,腹内侧前额叶皮层前下部,242,92,219,255
882,Superior occipital gyrus inferior RH,枕上回下部（右半球）,242,92,217,255
883,Superior frontal sulcus mid-anterior LH,额上沟前中部（左半球）,242,92,217,255
884,Supramarginal gyrus superior LH,缘上回上部（左半球）,242,92,216,255
885,Middle temporal gyrus posterior inferior LH,颞中回后下部（左半球）,242,92,215,255
886,External capsule LH,外囊（左半球）,242,92,214,255
887,Lateral occipital cortex antero-inferior LH,外侧枕叶皮层前下部（左半球）,242,92,213,255
888,Precentral gyrus middle LH,中央前回中部（左半球）,242,92,212,255
890,Putamen anterior,壳核前部,242,92,210,255
891,Cerebellum V RH,小脑 V 叶（右半球）,242,92,209,255
892,Angular gyrus mid-posterior RH,角回后中部（右半球）,242,92,209,255
894,Lateral occipital cortex middle LH,外侧枕叶皮层中部（左半球）,242,92,207,255
895,Middle frontal gyrus lateral RH,额中回外侧（右半球）,242,92,206,255
896,Lingual gyrus medial,舌回内侧,242,92,205,255
898,Collateral sulcus mid-posterior LH,侧副沟后中部（左半球）,242,92,203,255
899,Occipital pole inferior,枕极下部,242,92,202,255
900,Superior longitudinal fasciculus II mid-posterior LH,上纵束 II 后中部（左半球）,242,92,202,255
902,Cingulate gyrus mid-posterior,扣带回后部,242,92,200,255
903,Precuneus anterior,楔前叶前部,242,92,199,255
904,Parieto-occipital sulcus posterior RH,顶枕沟后部（右半球）,242,92,198,255
905,Lateral occipital sulcus mid-posterior RH,外侧枕沟后中部（右半球）,242,92,197,255
906,Superior frontal gyrus medial mid-anterior LH,额上回内侧中前部（左半球）,242,92,196,255
907,Paracentral sulcus superior,旁中央沟上部,242,92,195,255
908,Optic radiation posterior LH,视辐射后部（左半球）,242,92,195,255
909,Supramarginal gyrus posterior LH,缘上回后部（左半球）,242,92,194,255
910,Cerebellum horizontal fissure,小脑水平裂,242,92,193,255
911,Corticospinal tract LH,皮质脊髓束（左半球）,242,92,192,255
913,Lingual gyrus anterior,舌回前部,242,92,190,255
914,Cuneus antero-superior RH,楔叶前上部（右半球）,242,92,189,255
915,Postcentral gyrus middle posterior LH,中央后回后中部（左半球）,242,92,188,255
916,Pars opercularis inferior LH,岛盖部下部（左半球）,242,92,187,255
917,Fornix middle body,穹窿体中部,242,92,187,255
918,Subparietal sulcus posterior RH,顶下沟后部（右半球）,242,92,186,255
919,Cingulate sulcus posterior RH,扣带沟后部（右半球）,242,92,185,255
921,Anterior corona radiata anterior RH,前辐射冠前部（右半球）,242,92,183,255
922,Corticospinal tract precentral gyrus LH,中央前回（左半球）,242,92,182,255
923,Superior occipital sulcus superior LH,枕上沟上部（左半球）,242,92,181,255
924,Inferior frontal gyrus mid-anterior RH,额下回前中部（右半球）,242,92,180,255
925,Superior temporal sulcus mid-posterior RH,颞上沟后中部（右半球）,242,92,180,255
926,Cerebrospinal fluid (between postcentral gyrus inferior and skull LH),脑脊液（中央后回与颅骨间，左半球）,242,92,179,255
927,Superior occipital gyrus mid-superior,枕上回中上部,242,92,178,255
928,Angular sulcus posterior LH,角沟后部（左半球）,242,92,177,255
929,Middle frontal gyrus lateral LH,额中回外侧（左半球）,242,92,176,255
931,Cerebellum VI anterior,小脑 VI 叶前部,242,92,174,255
932,Occipitotemporal gyrus posterior RH,枕颞回后部（右半球）,242,92,173,255
934,Frontal pole superior RH,额极上部（右半球）,242,92,172,255
935,Corpus callosum tapetum,胼胝体毯部,242,92,171,255
936,Central sulcus middle RH,中央沟中部（右半球）,242,92,170,255
937,Collateral sulcus posterior RH,侧副沟后部（右半球）,242,92,169,255
938,Superior temporal gyrus mid-posterior RH,颞上回后中部（右半球）,242,92,168,255
939,Parieto-occipital sulcus anterior LH,顶枕沟前部（左半球）,242,92,167,255
940,Supramarginal gyrus anterior RH,缘上回前部（右半球）,242,92,166,255
941,Parieto-occipital sulcus postero-superior,顶枕沟后上部,242,92,165,255
942,Cerebral peduncles superior,大脑脚上部,242,92,165,255
943,Inferior frontal sulcus posterior superior LH,额下沟后上部（左半球）,242,92,164,255
944,Frontal pole mid-superior RH,额极中上部（右半球）,242,92,163,255
945,Supramarginal gyrus postero-superior LH,缘上回后上部（左半球）,242,92,162,255
946,Inferior frontal sulcus posterior inferior LH,额下沟后下部（左半球）,242,92,161,255
947,Callosal sulcus posterior,胼胝体沟后部,242,92,160,255
948,Cerebrospinal fluid (between superior frontal gyrus and skull LH),脑脊液（额上回上部与颅骨间，左半球）,242,92,159,255
949,Superior longitudinal fasciculus III mid-anterior LH,上纵束 III 前中部（左半球）,242,92,158,255
950,Anterior thalamic radiation antero-superior RH,丘脑前辐射上上部（右半球）,242,92,158,255
951,Angular gyrus mid-anterior RH,角回前中部（右半球）,242,92,157,255
952,Planum temporale LH,颞平面（左半球）,242,92,156,255
953,Interhemispheric fissure superior,上部,242,92,155,255
954,Superior parietal lobule posterior,顶上小叶后部,242,92,154,255
955,Callosomarginal sulcus mid-superior,胼胝体缘沟中上部,242,92,153,255
956,Central sulcus mid-inferior medial RH,中央沟中下内侧（右半球）,242,92,152,255
957,Forceps minor posterior RH,小钳后部（右半球）,242,92,151,255
958,Superior longitudinal fasciculus II middle LH,上纵束 II 中部（左半球）,242,92,151,255
959,Cerebellum Crus I posterior LH,小脑 Crus I 后部（左半球）,242,92,150,255
960,Central sulcus superior RH,中央沟上部（右半球）,242,92,149,255
961,Interhemispheric fissure parietal,顶叶,242,92,148,255
962,Paracentral lobule postero-inferior,旁中央小叶后下部,242,92,147,255
963,Precentral sulcus mid-superior LH,中央前沟中上部（左半球）,242,92,146,255
964,Cingulum mid-posterior,扣带束后中部,242,92,145,255
965,Paracentral lobule posterior LH,旁中央小叶后部（左半球）,242,92,144,255
966,Paracingulate sulcus posterior LH,扣带旁沟后部（左半球）,242,92,143,255
967,Fornix anterior,穹窿前部,242,92,143,255
968,Callosal sulcus mid-posterior,胼胝体沟后中部,242,92,142,255
969,Cingulum mid-posterior LH,扣带束后中部（左半球）,242,92,141,255
970,Callosomarginal sulcus superior,胼胝体缘沟,242,92,140,255
971,Central sulcus mid-inferior LH,中央沟中下部（左半球）,242,92,139,255
972,Middle temporal gyrus posterior superior LH,颞中回后上部（左半球）,242,92,138,255
973,Suborbital sulcus,眶下沟,242,92,137,255
974,Middle frontal gyrus posterior superior RH,额中回后上部（右半球）,242,92,136,255
975,Globus pallidus anterior,苍白球前部,242,92,136,255
976,Lateral orbital gyrus LH,外侧眶回（左半球）,242,92,135,255
977,Supramarginal gyrus posterior inferior RH,缘上回下部（右半球）,242,92,134,255
978,Middle temporal gyrus mid-posterior LH,颞中回后中部（左半球）,242,92,133,255
979,Superior occipital sulcus superior RH,枕上沟上部（右半球）,242,92,132,255
980,Inferior frontal gyrus anterior LH,额下回前部（左半球）,242,92,131,255
981,Posterior insula postero-superior RH,后脑岛后上部（右半球）,242,92,130,255
982,Cerebellum IX anterior,小脑 IX 叶（半球）前部,242,92,129,255
983,Inferior temporal sulcus medial LH,颞下沟（左半球）,242,92,129,255
984,Angular gyrus anterior LH,角回前部（左半球）,242,92,128,255
986,Superior parts of central and precentral sulci RH,中央沟和中央后沟上部（右半球）,242,92,126,255
988,Superior parietal lobule RH,顶上小叶上部（右半球）,242,92,124,255
989,Superior occipital gyrus RH,枕上回（右半球）,242,92,123,255
990,Caudate posterior RH,尾状核尾部（右半球）,242,92,122,255
991,Ventromedial prefrontal cortex anterior LH,腹内侧前额叶皮层前部（左半球）,242,92,121,255
992,Postcentral sulcus medial,中央后沟,242,92,121,255
994,Middle frontal sulcus anterior LH,额中沟前部（左半球）,242,92,119,255
995,Superior occipital sulcus LH,枕上沟（左半球）,242,92,118,255
997,Subcentral gyrus posterior RH,中央下回后部（右半球）,242,92,116,255
998,Superior parietal lobule posterior LH,顶上小叶后部（左半球）,242,92,115,255
1000,Cingulate gyrus mid-anterior,扣带回前部,242,92,114,255
1002,Middle frontal gyrus posterior superior LH,额中回后上部（左半球）,242,92,112,255
1004,Dorsomedial prefrontal cortex anterior LH,内侧皮层前部左侧,242,92,110,255
1005,Lunate sulcus superior RH,月状沟上部（右半球）,242,92,109,255
1006,Temporal pole RH,颞极（右半球）,242,92,108,255
1007,Cuneus superior RH,楔叶上部（右半球）,242,92,107,255
1008,Corpus callosum isthmus,胼胝体峡部,242,92,107,255
1009,Cerebellum VI anterior RH,小脑 VI 叶前部（右半球）,242,92,106,255
1010,Inferior frontal sulcus mid-posterior RH,额下沟后中部（右半球）,242,92,105,255
1011,Superior parietal lobule inferior LH,顶上小叶上部（左半球）,242,92,104,255
1012,Fornix posterior,穹窿后部,242,92,103,255
1013,Lateral occipital sulcus anterior RH,外侧枕沟前部（右半球）,242,92,102,255
1015,Superior frontal sulcus middle RH,额上沟中部（右半球）,242,92,100,255
1016,Hypothalamus,下丘脑,242,92,99,255
1017,Cingulum anterior,扣带束前部,242,92,99,255
1018,Superior temporal gyrus posterior lateral LH,颞上回后外侧（左半球）,242,92,98,255
1019,Superior temporal gyrus anterior RH,颞上回前部（右半球）,242,92,97,255
1020,Parieto-occipital sulcus anterior RH,顶枕沟前部（右半球）,242,92,96,255
1022,Cuneus postero-inferior LH,楔叶下部（左半球）,242,92,94,255
1023,Caudate superior anterior,尾状核头部,242,92,93,255
1024,Corpus callosum genu RH,胼胝体膝部（右半球）,242,92,92,255
